2.872191559454398302e+01,2.973925798112242092e+01,2.857920196877716634e+01,2.767855408934487116e+01,2.710751174004107966e+01,2.922366612501072680e+01,2.884873182816951598e+01,2.996935898967362988e+01,2.940687916303699012e+01,3.031696308537604523e+01,2.795286354632055037e+01,2.663202765875860933e+01,2.820531536814625539e+01,3.007403419021972368e+01,2.935901530008776916e+01,2.598880757495325611e+01,2.809720328017306912e+01,2.794916064185731841e+01,2.612941649594851867e+01,2.748946313461444646e+01,2.972009963376481778e+01,2.500529115992511109e+01,2.626860359151745428e+01,2.808944763028752689e+01,2.621999614533015333e+01,2.764337449119794599e+01,2.790373888816185399e+01,2.693442129758008718e+01,2.773016441515196817e+01,2.281727051233395187e+01,2.405874640002798870e+01,2.450924554898379171e+01,2.495554946408033103e+01,2.431204376758294217e+01,2.299306162317565594e+01,2.414859209413249630e+01,2.668414353608648426e+01,2.695931288974565732e+01,2.727918645211037330e+01,2.648501699872784343e+01,2.637516956802253887e+01,2.274006688109100693e+01,2.436441473103542421e+01,2.623297596478809623e+01,2.447482224152195585e+01,2.432872944978945284e+01,2.434335246214228832e+01,2.418733519071032845e+01,2.562644239893354836e+01,2.344247220744275140e+01,2.072823313516562038e+01,2.625344187255933548e+01,2.145568047325847161e+01,2.312264564443776393e+01,2.219278706868638551e+01,2.529710673912061125e+01,2.231350454324946497e+01,2.213608352707457527e+01,2.082849471268370323e+01,2.883981276651314829e+01,2.320158178232614077e+01,1.834600288274786806e+01,2.199058506159502713e+01,2.111606995304361689e+01,2.342676089228989156e+01,2.337564404972531662e+01,2.369467880331369258e+01,2.103675726965365200e+01,2.032406682112629781e+01,2.193700317003448319e+01,2.309828870112859889e+01,2.232717567086448440e+01,2.349753342676659784e+01,2.363755134638615729e+01,1.640227058115684500e+01
2.943252860040255925e+01,2.939333378062021040e+01,2.879065701075951367e+01,2.941887662608199250e+01,2.930498720115537381e+01,2.778026617991365654e+01,2.938497664320501102e+01,2.854439031320698916e+01,2.906774875248914825e+01,3.007919585993862910e+01,2.732940517760054888e+01,2.907616881419643562e+01,3.025745806303316243e+01,2.665762710903879551e+01,2.794562403299650555e+01,3.084841385064932595e+01,2.837986685368794326e+01,2.340010464386666200e+01,2.573232844203035086e+01,2.684832689277534001e+01,2.636340334826385146e+01,2.627212144340015954e+01,2.669985194792768013e+01,2.951454275657111026e+01,2.649633672774772108e+01,2.974474075278327589e+01,2.538314206222177205e+01,2.728786918184673382e+01,2.565576635630761260e+01,2.922391006598459029e+01,2.615991216783000439e+01,2.689844033529804079e+01,2.402211764461199550e+01,2.793494827246863821e+01,2.318005722006940061e+01,2.594600025565324586e+01,2.406615468795293111e+01,2.055485172013986528e+01,2.589712117423424331e+01,2.591156521166152871e+01,2.707909868481774751e+01,2.587064317908737721e+01,2.248974868016133399e+01,2.293006767263293000e+01,2.183181340593968045e+01,2.195951760662449814e+01,2.395891935386063665e+01,2.461494964227076210e+01,2.127311379234110333e+01,2.438043483981316228e+01,2.076320440834171777e+01,2.373251862893138053e+01,2.192417915251311200e+01,2.230510784947079728e+01,2.564609500232623418e+01,2.119542261532852834e+01,2.492111361765422828e+01,2.304606963774931216e+01,2.562785114651071083e+01,2.148911982199454229e+01,2.059498204352020423e+01,2.301560633685118518e+01,2.262433890294988714e+01,2.564626088115880265e+01,2.109648772073698453e+01,2.049680930244766230e+01,2.277968541879973685e+01,1.829048666840964188e+01,2.240877462043190604e+01,2.367956400702638220e+01,1.907945406588072856e+01,2.177736624086567474e+01,2.885353849219660560e+01,1.960213855267774008e+01,1.753525956508921269e+01
2.909228119378856547e+01,3.009194504951695137e+01,2.854526508428371301e+01,2.932731354102822863e+01,2.998758060488168553e+01,2.902066007019334748e+01,3.001618134432316509e+01,2.908720600287125180e+01,2.852303697780781988e+01,2.916624326155756464e+01,2.949407729221459462e+01,2.875444424573933233e+01,2.835571838182726623e+01,2.713003974966456511e+01,2.464232442001079093e+01,2.590487289837111007e+01,2.956881001781940910e+01,2.682433519275691580e+01,2.881621193177616291e+01,2.864624746568343738e+01,2.794838902567573768e+01,2.644762069878320787e+01,2.891085840388801387e+01,2.471941419278341456e+01,2.885311199120561909e+01,2.972517502430648051e+01,2.798162128458848841e+01,2.342565324792561654e+01,2.828345605169906918e+01,2.702703171640467161e+01,2.618872179171199477e+01,2.590280605110213230e+01,2.744284343764294931e+01,2.476531676674941451e+01,2.489501403465720131e+01,2.831247077636276543e+01,2.348631698370484244e+01,2.679240542992935659e+01,2.441107389464483290e+01,2.453914715488163978e+01,2.236856198154364250e+01,2.459826373521948284e+01,2.460751728476335032e+01,2.410914426720718851e+01,2.750128298370017887e+01,2.430276702957714008e+01,2.388914106753009392e+01,2.312217220431515585e+01,2.500686493421540035e+01,2.291285516652179410e+01,2.493618896148208819e+01,2.165581182930827353e+01,2.411523511358004157e+01,2.497237842090175874e+01,2.567418046837735801e+01,2.512104861345960671e+01,2.083388698669762462e+01,2.187875020652547065e+01,2.317909658216042956e+01,2.098078415301049304e+01,2.401056054627975911e+01,2.061999450919941168e+01,2.060682308474711988e+01,2.435150645591755847e+01,1.952920232449911708e+01,2.434894161409349067e+01,1.895949047907276608e+01,2.157185820162635537e+01,2.116034163576381388e+01,1.689961713204894522e+01,2.031807731103129555e+01,2.329537787160765561e+01,2.450215496053979436e+01,2.169814551012149551e+01,2.197699526179457763e+01
2.852853057717680585e+01,2.772567537835201179e+01,2.834985563069969317e+01,2.865442320469589177e+01,2.916603819136119213e+01,2.842787600010430893e+01,2.726434350469726198e+01,2.954137515624255528e+01,2.790221459875246168e+01,2.759727189958463711e+01,2.840513931562297500e+01,2.668496708324953914e+01,2.660709112588958547e+01,2.753276007841787987e+01,2.691033777902372393e+01,3.062237438372281773e+01,2.880208189994278101e+01,2.795643264306468367e+01,2.613926048058391771e+01,2.856177849751886555e+01,2.706923818704738238e+01,2.595811848677153222e+01,2.777091358406479316e+01,2.685085707697406576e+01,2.336145576395763612e+01,2.578259199938368340e+01,2.850079745167430900e+01,2.466291349320846749e+01,2.899922038875128649e+01,2.410137366436191542e+01,2.281652512844976499e+01,2.698849991389568714e+01,2.816906650900249076e+01,2.573417176906275827e+01,2.344653333509936033e+01,2.430448506853554491e+01,2.501864096003802374e+01,2.654339139281504600e+01,2.278898501697773327e+01,2.557754497356451395e+01,2.124955798400491958e+01,2.422857114395300471e+01,2.784901391343927912e+01,2.036203427458823256e+01,2.595087768258948557e+01,2.320662172366231246e+01,2.689229903977718550e+01,2.377232169118940419e+01,2.471913465482864325e+01,1.982183240503537647e+01,2.402439194513278764e+01,2.146946434768192802e+01,1.790949282719924085e+01,2.401337558750538292e+01,2.197580762885114680e+01,2.365071311764961592e+01,2.218749670736373858e+01,2.301446779717776181e+01,2.210467288491451754e+01,2.232061278046533559e+01,1.971874500683178155e+01,2.675643699619532967e+01,2.465244155953275751e+01,1.999056966536788238e+01,2.323495353007216480e+01,2.257934348825314785e+01,2.328178077827578818e+01,2.101316085735795269e+01,1.874154710963809478e+01,1.650131204421175823e+01,1.621817339996737672e+01,2.338212848583608405e+01,2.171103395974122563e+01,1.717604182074008179e+01,2.038033550802379423e+01
2.789914329913920454e+01,2.896879869001576679e+01,2.874577036163724131e+01,2.890180452624475294e+01,2.870357475094503386e+01,2.927774969097013980e+01,2.879776176200896742e+01,2.856455303889373809e+01,2.951978861125846976e+01,2.955898534172897385e+01,3.015897820326668821e+01,2.790266125563142197e+01,2.895842052747723372e+01,2.922840858453279367e+01,2.881839306920016952e+01,2.654420684704162525e+01,2.841775149031742131e+01,2.887945292132382491e+01,2.466611752985733474e+01,2.713477723177119572e+01,3.157322152563271800e+01,2.430699303186306892e+01,2.488657493217444383e+01,2.435101578676941259e+01,2.508345383562055275e+01,2.979013791965242675e+01,2.562247656875327806e+01,2.692597343714512448e+01,2.425727723439892003e+01,2.824355636939980485e+01,2.473206724562649939e+01,2.815916745251697151e+01,2.586586967822414351e+01,2.531495206340335713e+01,2.487026544369631864e+01,2.344498167342341333e+01,2.368570859459679312e+01,2.608899132533619536e+01,2.281559390314033564e+01,2.664751886025918992e+01,2.412146265826039127e+01,2.502129606971977083e+01,2.453311517201874992e+01,2.336604622494189698e+01,2.416407809922730365e+01,2.306588244120526454e+01,2.470666646745100792e+01,2.226947114902804259e+01,2.434695100486400676e+01,2.400661459454110158e+01,2.355484583250741082e+01,2.464669892943972229e+01,2.217889329711191948e+01,1.912769796891709717e+01,2.510818387356041015e+01,2.210682637493836822e+01,2.446147947052341820e+01,2.140697800517803628e+01,2.332339470853262853e+01,2.505942595297883813e+01,2.115403950508949293e+01,2.188264448354406611e+01,2.224416926732354582e+01,2.019431171767457656e+01,2.276115463748605094e+01,2.392080456285202672e+01,1.822447952553108053e+01,2.296512220399592152e+01,2.178220496273332074e+01,2.114538388848522388e+01,2.483351987806968353e+01,2.336354908925727258e+01,1.981655625698264345e+01,2.209211974915254473e+01,2.277733377563243167e+01
2.814830546191801375e+01,2.713455495024048147e+01,2.854017281372030723e+01,2.828403550430913427e+01,2.894440967775236118e+01,2.845773874945589199e+01,2.822207758892440310e+01,2.934524678034624401e+01,2.905937072345727401e+01,2.799365867073296954e+01,2.825248554148262059e+01,2.830777672438462389e+01,2.752198331996763869e+01,2.668069982621332059e+01,2.915264399165389975e+01,2.870109484755144180e+01,2.696052334814453388e+01,2.624312593087688583e+01,2.832729953934987677e+01,2.910822173246247857e+01,2.453552417319664158e+01,2.590918475176219360e+01,2.798341701237729851e+01,2.738541720443387106e+01,2.434107045494917188e+01,2.776379433608404668e+01,2.642590737781025467e+01,2.664167580676822311e+01,2.655724947639638600e+01,2.904387610800920427e+01,2.694975415030710764e+01,2.427464310585518703e+01,2.655955678730833114e+01,2.366587382776799942e+01,2.412632642954764250e+01,2.342668169600566586e+01,2.602401516455428876e+01,2.589516000149180286e+01,2.544381773186049145e+01,2.551905152602794047e+01,2.127549822743039343e+01,2.079054540905108084e+01,2.484535687135592497e+01,2.361981291038766173e+01,2.625629501895766538e+01,2.171798470091481192e+01,2.097833939303809814e+01,2.331769779877841842e+01,2.674251566190081775e+01,2.222122521496690339e+01,2.211429943271658161e+01,2.594883971294304104e+01,2.016354127921396966e+01,2.414984150504229632e+01,2.170761506612470981e+01,2.297063302535370255e+01,1.834290722715900657e+01,2.319277624431539309e+01,2.123079850462280405e+01,2.260322142342247176e+01,2.266358735964377757e+01,2.425894585006314941e+01,2.042398746831052847e+01,2.612039970009001877e+01,2.107887890344343873e+01,2.068575294444432089e+01,1.868373828182122409e+01,2.131435782897817077e+01,2.176007542116147775e+01,2.290475012889013584e+01,2.420693528621835000e+01,2.205770411515184648e+01,2.176541849915927429e+01,2.151313851447206460e+01,1.930597583593688071e+01
2.966886974430348545e+01,2.832756532058879628e+01,2.975390818570667761e+01,2.919402628614781037e+01,2.795070028913820792e+01,2.694973320784761128e+01,2.874293772707112282e+01,2.955640581997274552e+01,2.866132411910086120e+01,2.876360958529415868e+01,2.789367926882829707e+01,2.839453110940835856e+01,2.727468308005990139e+01,2.591086084286402880e+01,2.911487757075397198e+01,2.942433917351197792e+01,2.867478854486929052e+01,2.826605045696662799e+01,2.759425131097286155e+01,2.686741247422303758e+01,2.724196979787828354e+01,2.448676294011774601e+01,2.622186608412955167e+01,2.537307405023132034e+01,2.666839234344407217e+01,2.936792993953020670e+01,2.481892695877920474e+01,2.602467146723723701e+01,2.688504018714425925e+01,2.515824364381734668e+01,2.552756060214109368e+01,2.491915891917253845e+01,2.642024319811001476e+01,2.536432172409686103e+01,2.617238710192351547e+01,2.210048659787590708e+01,2.656302453545103148e+01,2.667158693416651616e+01,2.524501480595774794e+01,2.603479966365257781e+01,2.445048616146577558e+01,2.517441869802490473e+01,2.820522672749190463e+01,2.400353852993319492e+01,2.528280289386373880e+01,2.583304146951280700e+01,2.456526279366423893e+01,2.506508745287554518e+01,2.214248658417299254e+01,2.154492050248271440e+01,2.489638363959484835e+01,2.210597534154595323e+01,2.477522649693180412e+01,2.013682493199141277e+01,2.133912005680074842e+01,2.267154920002986174e+01,1.994498226445960753e+01,2.602099829561515065e+01,2.297422218831715668e+01,2.693851817012288308e+01,2.388348422675731797e+01,2.845995427648794163e+01,2.364011720472817046e+01,2.474152593294763491e+01,2.157106465496316261e+01,2.471786217667418484e+01,1.906831194962556708e+01,2.428898545179662705e+01,2.138404692979920085e+01,2.158361034869671968e+01,2.058089506734611618e+01,1.634057658481364683e+01,2.098179204895948757e+01,1.887664360795246310e+01,2.073127243488280413e+01
2.921833387865716247e+01,2.875309442771780155e+01,2.865582798334031978e+01,2.809783972967814591e+01,2.859817999393296972e+01,2.872474673447381122e+01,2.820118184990451837e+01,2.934694396334991140e+01,2.876891172749646586e+01,2.894524142049428761e+01,2.816876435763244757e+01,2.676328508438684395e+01,2.531241356969982093e+01,2.928121370513398247e+01,2.740950125341318611e+01,2.728369907314786502e+01,2.944809277252465307e+01,2.853880646587798964e+01,2.713479982893654707e+01,2.713983214494776774e+01,2.860308590462866363e+01,2.610012492720306554e+01,2.621262589826703859e+01,2.679418449509267575e+01,2.454586934087528149e+01,2.785138212878309716e+01,2.462764582611428210e+01,2.404859663144705806e+01,2.447866691359011071e+01,2.633347555437135767e+01,2.410842957692392119e+01,2.579094221916307461e+01,2.637533846939329507e+01,2.489147141722094858e+01,2.443611705840142179e+01,2.654850623133486209e+01,2.579685269766982003e+01,2.507864587864074579e+01,2.385132386403581606e+01,2.477839431241424961e+01,2.611880566862718922e+01,2.502790307710266759e+01,2.670039970783373917e+01,2.336571393889430581e+01,2.467069739274022311e+01,2.563690994080504737e+01,2.686749325186709569e+01,2.525796255437218463e+01,2.326017547809265196e+01,2.496530275858061643e+01,1.888395500984353248e+01,2.406307240605978492e+01,2.354489471664771827e+01,2.526267922963412715e+01,2.521349884554444287e+01,2.431964272455400078e+01,2.121124970140667187e+01,2.324033974699471372e+01,1.975227108397500686e+01,2.388339637704055463e+01,2.402439309201897899e+01,2.376255457605987687e+01,2.031663465782261468e+01,2.642387799415268645e+01,2.200401724034569639e+01,2.070722550956379493e+01,2.354036999449012058e+01,2.308295964918130849e+01,2.517730656239379528e+01,2.030059202118151163e+01,2.184776858944615441e+01,2.053180821725322147e+01,1.992489658938350416e+01,2.170266298628843060e+01,1.806577605011598919e+01
2.999622482854048044e+01,2.951318877247763695e+01,2.853620807070626597e+01,2.861282453727260844e+01,2.991078741740531299e+01,2.930750807549305392e+01,2.853454984259155935e+01,2.711018085423257773e+01,2.917137816013736895e+01,3.090370167140137170e+01,3.072879888774870949e+01,3.037805923275082520e+01,2.977884361323229356e+01,2.724569414150672131e+01,2.704900565878189767e+01,2.782082241095842079e+01,2.808525776637080895e+01,2.841801770260659055e+01,3.006032715041408920e+01,2.986423632492304847e+01,2.527076275350431089e+01,2.743088104258277582e+01,2.676412185774006147e+01,2.764459830661708395e+01,2.538553441866732285e+01,2.336888490427105580e+01,2.647879445794545461e+01,2.639796422929324393e+01,2.311723929985835824e+01,2.734950051317846942e+01,2.554386335407630781e+01,2.615524894000729006e+01,2.579895215617081661e+01,2.494659177311093501e+01,2.603953306269632151e+01,2.532300651992759910e+01,2.159152780285349138e+01,2.241746190309769204e+01,2.292585681222341165e+01,2.492154426343861928e+01,2.459467978335539584e+01,2.488336160784644591e+01,2.441788029703445417e+01,1.976035960943218939e+01,2.466730538209471746e+01,2.340797943029874517e+01,2.213316737814263746e+01,2.344914460356960006e+01,2.414807610519719816e+01,2.551606562004242207e+01,2.645459893617001157e+01,2.321307462535203925e+01,2.536854037853330723e+01,2.558989920361269554e+01,2.225457381862148765e+01,2.182381659185448086e+01,2.418460233363006040e+01,2.299718824459726463e+01,2.326904734668933017e+01,2.384122709933964046e+01,2.278453193691734668e+01,2.797315494025215443e+01,2.193478984285736999e+01,2.168483470412212100e+01,1.666293140711636056e+01,2.640045139774564120e+01,2.479599411228509709e+01,2.297269307638601887e+01,2.127010914537110153e+01,1.905443336614590422e+01,2.114880893254005656e+01,2.186039820437629899e+01,1.868515907357889816e+01,2.256648765990488315e+01,1.757720727211328793e+01
2.953034511325945033e+01,2.833354373811833682e+01,2.885757433367256297e+01,2.912085280450783387e+01,2.786975662680656995e+01,2.763957823490871846e+01,2.934662368628665163e+01,3.113681317736808296e+01,2.759554677252726052e+01,2.921632358226879589e+01,3.052709882386125528e+01,2.917356316661481586e+01,2.803868126214797485e+01,2.905379334038679318e+01,2.644565594053709034e+01,2.622312094649961622e+01,2.605055064685694788e+01,2.845183231086516074e+01,2.522955212449296525e+01,2.786574050229700816e+01,2.481383986125896612e+01,2.526011494188801976e+01,2.796562277554962961e+01,2.586616951607041059e+01,2.629316421106349111e+01,2.862441144581271857e+01,2.931343536635754532e+01,2.659417237462580275e+01,2.741202273224460129e+01,2.706725767145972483e+01,2.804014477406087380e+01,2.740127598683644194e+01,2.359982536828594846e+01,2.468828763700382822e+01,2.287659400719036995e+01,2.664904308153685264e+01,2.608877249301750822e+01,2.693315969257676201e+01,2.572583626485389274e+01,2.600290659942398008e+01,2.379399840497244512e+01,2.214940549754749100e+01,2.358682986980454288e+01,3.043343008810299821e+01,2.196297684560219921e+01,2.470974033350778498e+01,2.542512280860906060e+01,2.454225515117793677e+01,2.213931661840768683e+01,2.626559722885139792e+01,2.750211667677235283e+01,2.334553790856947231e+01,2.340050645586937961e+01,2.229397337708432758e+01,2.197881777993635666e+01,2.497695212652773833e+01,2.614804971305828474e+01,2.421014897513428110e+01,1.952718290435491610e+01,2.301511989391475055e+01,2.412121054746642201e+01,1.883101552866079942e+01,2.200573013042660264e+01,2.179060196083282364e+01,1.805953698051740020e+01,2.494442717792835040e+01,1.770333218266925712e+01,2.074225821512985135e+01,2.225092924519380944e+01,1.967605153472254287e+01,2.565395734687396612e+01,2.187287444369737699e+01,1.777992252555738162e+01,1.575502238432742530e+01,2.336679242587080196e+01
